OUTLIER 3 1 20: Less than 20 cells in fov 3
OUTLIER 3 1 10000: Less than 10000 cells in fov 3
OUTLIER 3 1 20: Less than 20 cells in fov 3
OUTLIER 3 1 20: Less than 20 cells in fov 3
OUTLIER 3 1 20: Less than 20 cells in fov 3
OUTLIER 3 1 20: Less than 20 cells in fov 3
